trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_amount,payment,platform
T22007715,12/07/2025 07:54,DR-1066,VH-018,Suburbs,Centre,11.29,52.4,EUR 31.06,Card,RideGo
T22007716,13/12/2025 04:54,DR-1025,VH-031,East,North,1.46,11.9,EUR 8.41,CASH,RideGo
T22007717,28/09/2025 12:32,DR-1053,VH-040,Centre,Airport,1.63,9.9,EUR 8.05,cash,RideGo
T22007718,29/12/2025 05:50,DR-1030,VH-033,Port,North,1.44,10.0,EUR 7.86,Card,RideGo
T22007719,11/10/2025 10:52,DR-1022,VH-023,West,East,2.57,11.7,EUR 9.63,card,RideGo
T22007720,03/08/2025 09:05,DR-1038,VH-031,Suburbs,Port,6.1,26.3,EUR 17.78,cash,RideGo
T22007721,15/09/2025 19:16,DR-1037,VH-039,North,Airport,2.99,11.5,EUR 10.06,cash,CityHail
T22007722,08/07/2025 14:57,DR-1061,VH-003,Airport,Airport,11.94,55.6,EUR 32.70,cash,RideGo
T22007723,13/12/2025 19:04,DR-1050,VH-015,Centre,Airport,7.51,35.9,EUR 22.09,cash,CityHail
T22007724,03/10/2025 11:03,DR-1020,VH-016,North,Suburbs,4.64,22.9,EUR 15.15,Card,RideGo
T22007725,29/12/2025 02:05,DR-1041,VH-001,North,Centre,6.98,23.5,EUR 18.01,cash,RideGo
T22007726,25/12/2025 08:28,DR-1045,VH-018,Centre,North,10.33,47.6,EUR 28.61,card,RideGo
T22007727,09/09/2025 22:34,DR-1024,VH-014,West,Port,8.74,38.0,EUR 24.09,card,Direct
T22007728,29/09/2025 22:35,DR-1014,VH-004,West,Centre,2.94,16.5,EUR 11.40,card,CityHail
T22007729,17/12/2025 13:25,DR-1025,VH-024, Centre ,East,5.31,23.0,EUR 15.95,wallet,RideGo
T22007730,09/08/2025 07:42,DR-1067,VH-041,Port,West,8.86,43.6,EUR 25.80,cash,Direct
T22007731,07/08/2025 16:01,DR-1018,VH-014,North,North,1.98,9.4,EUR 8.31,wallet,CityHail
T22007732,24/08/2025 04:05,DR-1010,VH-007,Suburbs,Airport,3.85,16.4,EUR 12.42,wallet,CityHail
T22007733,31/07/2025 06:59,DR-1048,VH-008,Port,West,14.32,46.2,EUR 32.80,Card,RideGo
T22007734,07/08/2025 18:20,DR-1062,VH-038, Centre ,Airport,14.76,56.2,EUR 36.11,cash,RideGo
T22007735,04/09/2025 14:17,DR-1042,VH-006,East,Suburbs,13.59,54.2,EUR 34.20,Card,RideGo
T22007736,05/10/2025 08:03,DR-1043,VH-029,Airport,Port,2.97,11.7,EUR 10.09,Card,CityHail
T22007737,10/11/2025 10:31,DR-1009,VH-025,Centre,West,2.78,12.3,EUR 10.04,cash,Direct
T22007738,10/09/2025 15:17,DR-1053,VH-017,West,Airport,9.67,47.4,EUR 27.79,wallet,RideGo
T22007739,22/09/2025 08:22,DR-1045,VH-019,Airport,Airport,0.89,6.5,EUR 6.24,wallet,CityHail
T22007740,28/12/2025 16:32,DR-1056,VH-016,North,Centre,8.54,43.1,EUR 25.29,cash,RideGo
T22007741,15/11/2025 02:02,DR-1015,VH-023,Port,East,9.84,38.6,EUR 25.52,cash,CityHail
T22007742,23/07/2025 18:46,DR-1066,VH-034,Centre,East,8.03,25.7,EUR 19.83,Card,RideGo
T22007743,15/12/2025 17:07,DR-1008,VH-004,Centre,Port,2.44,7.4,EUR 8.28,Card,CityHail
T22007744,31/10/2025 23:55,DR-1022,VH-030,Centre,Airport,8.21,40.5,EUR 24.18,wallet,RideGo
T22007745,05/10/2025 02:13,DR-1032,VH-033,Centre,East,8.71,28.6,EUR 21.42,card,RideGo
T22007746,08/08/2025 14:19,DR-1062,VH-037,East,North,15.58,50.4,EUR 35.43,CASH,RideGo
T22007747,03/11/2025 19:08,DR-1002,VH-009,Airport,Centre,3.06,13.5,EUR 10.70,card,CityHail
T22007748,22/09/2025 18:08,DR-1012,VH-010,Centre,East,3.21,16.9,EUR 11.82,card,RideGo
T22007749,18/08/2025 02:44,DR-1061,VH-001,Port,Port,10.29,46.9,EUR 28.37,wallet,RideGo
T22007750,19/08/2025 07:14,DR-1064,VH-041,Suburbs,Port,6.34,25.7,EUR 17.89,card,RideGo
T22007751,29/11/2025 04:21,DR-1058,VH-014,Airport,Airport,10.34,42.1,EUR 27.08,wallet,RideGo
T22007752,30/11/2025 08:19,DR-1020,VH-023,North,West,6.05,17.3,EUR 15.20,card,RideGo
T22007753,15/11/2025 22:30,DR-1011,VH-009,North,Airport,4.39,19.7,EUR 13.96,wallet,RideGo
T22007754,19/11/2025 15:17,DR-1020,VH-002,Port,Airport,7.59,32.9,EUR 21.34,cash,RideGo
T22007755,21/11/2025 12:02,DR-1014,VH-011,East,North,6.91,20.8,EUR 17.17,CASH,CityHail
T22007756,04/12/2025 23:40,DR-1065,VH-015,Centre,Suburbs,2.49,13.1,EUR 9.93,card,CityHail
T22007757,10/09/2025 02:30,DR-1052,VH-041,Airport,North,7.53,31.9,EUR 20.99,cash,CityHail
T22007758,31/10/2025 17:21,DR-1041,VH-042, East ,East,15.39,41.8,EUR 32.80,Card,RideGo
T22007759,11/09/2025 02:28,DR-1068,VH-028,East,East,3.85,16.6,EUR 12.48,CASH,RideGo
T22007760,11/08/2025 06:16,DR-1041,VH-002,Centre,Suburbs,6.48,25.2,EUR 17.91,wallet,RideGo
T22007761,28/09/2025 17:58,DR-1058,VH-014,Port,Suburbs,2.4,12.4,EUR 9.63,cash,CityHail
T22007762,20/07/2025 06:28,DR-1052,VH-009,Suburbs,Airport,9.74,39.4,EUR 25.63,CASH,CityHail
T22007763,15/09/2025 23:23,DR-1002,VH-021,Port,East,4.7,21.8,EUR 14.91,card,RideGo
T22007764,16/12/2025 04:08,DR-1001,VH-013,Port,Centre,6.89,31.2,EUR 20.06,cash,RideGo
T22007765,24/07/2025 19:53,DR-1043,VH-005,East,Port,3.22,13.4,EUR 10.86,card,Direct
T22007766,06/07/2025 11:36,DR-1054,VH-008,North,Suburbs,3.48,13.1,EUR 11.07,wallet,RideGo
T22007767,31/12/2025 14:20,DR-1052,VH-003,Centre,Airport,6.83,22.3,EUR 17.50,Card,RideGo
T22007768,11/09/2025 23:52,DR-1007,VH-027,Port,Port,8.64,43.9,EUR 25.63,card,RideGo
T22007769,27/12/2025 12:49,DR-1024,VH-026,Centre,West,6.53,29.3,EUR 19.11,cash,RideGo
T22007770,23/12/2025 05:56,DR-1065,VH-003,Centre,West,1.8,12.4,EUR 8.94,Card,CityHail
T22007771,10/09/2025 07:45,DR-1019,VH-018,Centre,Airport,4.61,14.9,EUR 12.87,cash,RideGo
T22007772,12/10/2025 07:57,DR-1052,VH-025,Airport,North,13.05,35.2,EUR 28.26,card,RideGo
T22007773,04/12/2025 05:44,DR-1043,VH-001,Suburbs,North,14.25,44.7,EUR 32.30,cash,RideGo
T22007774,25/12/2025 20:12,DR-1053,VH-011,Centre,West,1.56,10.4,EUR 8.11,CASH,CityHail
T22007775,09/10/2025 04:51,DR-1049,VH-007,North,Suburbs,4.28,17.3,EUR 13.17,Card,Direct
T22007776,14/12/2025 11:27,DR-1045,VH-011,East,Port,3.24,9.7,EUR 9.84,wallet,Direct
T22007777,19/10/2025 02:54,DR-1058,VH-033,North,Suburbs,13.49,47.6,EUR 32.24,CASH,RideGo
T22007778,01/07/2025 17:49,DR-1022,VH-018,North,East,5.38,19.7,EUR 15.10,CASH,RideGo
T22007779,15/12/2025 23:51,DR-1011,VH-011,Suburbs,Suburbs,11.45,37.4,EUR 27.04,wallet,Direct
T22007780,30/07/2025 19:31,DR-1032,VH-037,Port,West,16.65,52.0,EUR 37.11,Card,Direct
T22007781,14/10/2025 13:01,DR-1046,VH-025,East,Suburbs,5.71,24.9,EUR 16.94,Card,CityHail
T22007782,09/07/2025 03:51,DR-1006,VH-007,North,Airport,1.77,11.2,EUR 8.57,Card,RideGo
T22007783,21/10/2025 11:32,DR-1001,VH-016,Centre,Centre,5.07,24.8,EUR 16.17,cash,CityHail
T22007784,09/08/2025 16:27,DR-1025,VH-021,East,Port,11.73,55.9,EUR 32.54,wallet,Direct
T22007785,18/10/2025 05:24,DR-1066,VH-041, East ,Port,8.22,26.6,EUR 20.30,wallet,CityHail
T22007786,17/10/2025 02:37,DR-1032,VH-037,Centre,Suburbs,1.81,9.5,EUR 8.14,card,RideGo
T22007787,01/07/2025 21:05,DR-1016,VH-003,Centre,Suburbs,7.4,20.1,EUR 17.54,Card,RideGo
T22007788,23/10/2025 06:51,DR-1062,VH-027,North,West,12.38,57.9,EUR 33.85,Card,RideGo
T22007789,21/07/2025 04:32,DR-1044,VH-004,Airport,North,3.89,14.7,EUR 11.99,CASH,RideGo
T22007790,09/09/2025 05:01,DR-1013,VH-006,Airport,West,1.28,7.0,EUR 6.83,wallet,CityHail
T22007791,02/08/2025 06:08,DR-1051,VH-003,East,North,16.29,65.6,EUR 40.50,Card,RideGo
T22007792,27/08/2025 09:35,DR-1036,VH-002,Centre,NULL,7.76,25.1,EUR 19.35,cash,RideGo
T22007793,09/09/2025 17:41,DR-1046,VH-011,West,East,3.37,20.5,EUR 13.02,CASH,CityHail
T22007794,29/12/2025 04:19,DR-1003,VH-001,Suburbs,Port,1.85,8.8,EUR 7.99,wallet,CityHail
T22007795,22/08/2025 03:03,DR-1057,VH-040,Centre,Centre,14.35,54.3,EUR 35.11,CASH,Direct
T22007796,23/09/2025 08:57,DR-1004,VH-015,West,West,5.01,20.5,EUR 14.90,cash,CityHail
T22007797,05/11/2025 18:08,DR-1057,VH-025, Airport ,Centre,4.68,16.1,EUR 13.29,cash,Direct
T22007798,15/08/2025 11:41,DR-1029,VH-037,Centre,West,3.05,13.2,EUR 10.60,Card,Direct
T22007799,07/08/2025 10:03,DR-1056,VH-029, North ,Suburbs,8.63,36.0,EUR 23.40,CASH,RideGo
T22007800,16/11/2025 23:44,DR-1032,VH-032,Centre,Suburbs,5.94,30.7,EUR 18.83,wallet,RideGo
T22007801,09/12/2025 05:44,DR-1047,VH-030,Centre,North,3.4,14.8,EUR 11.45,wallet,RideGo
T22007802,29/11/2025 21:08,DR-1035,VH-006,Suburbs,West,7.69,27.6,EUR 19.97,wallet,RideGo
T22007803,03/12/2025 14:51,DR-1025,VH-009,West,Centre,4.38,23.9,EUR 15.13,wallet,RideGo
T22007804,09/08/2025 12:29,DR-1063,VH-002,East,West,1.21,7.6,EUR 6.92,card,RideGo
T22007805,18/07/2025 16:08,DR-1040,VH-017,West,East,11.99,38.9,EUR 28.08,wallet,RideGo
T22007806,24/12/2025 03:43,DR-1014,VH-011,West,West,4.6,25.3,EUR 15.77,cash,CityHail
T22007807,28/10/2025 08:15,DR-1003,VH-015,North,North,3.51,17.5,EUR 12.34,card,RideGo
T22007808,12/11/2025 19:01,DR-1003,VH-005,East,Centre,4.28,19.4,EUR 13.75,Card,RideGo
T22007809,14/10/2025 02:30,DR-1016,VH-024,North,East,2.22,12.1,EUR 9.34,CASH,RideGo
T22007810,08/11/2025 06:44,DR-1010,VH-031,Port,Centre,10.06,46.5,EUR 27.99,Card,Direct
T22007811,06/10/2025 04:07,DR-1028,VH-026,Centre,West,10.14,35.1,EUR 24.89,cash,RideGo
T22007812,25/12/2025 17:56,DR-1026,VH-011,Airport,North,15.76,43.7,EUR 33.76,card,RideGo
T22007813,19/11/2025 16:30,DR-1009,VH-031,Suburbs,North,9.39,28.9,EUR 22.29,Card,RideGo
T22007814,21/08/2025 01:17,DR-1002,VH-034,Port,West,6.58,32.8,EUR 20.15,cash,RideGo
T22007815,16/10/2025 02:11,DR-1017,VH-037,Airport,Suburbs,4.12,15.6,EUR 12.51,card,Direct
T22007816,14/08/2025 06:41,DR-1044,VH-039,Port,East,17.15,84.4,EUR 46.75,CASH,RideGo
T22007817,24/09/2025 13:10,DR-1008,VH-036,East,West,17.76,72.6,EUR 44.15,CASH,RideGo
T22007818,20/12/2025 15:47,DR-1042,VH-032,Port,North,1.42,8.2,EUR 7.33,card,RideGo
T22007819,11/09/2025 02:39,DR-1015,VH-030,West,North,3.46,12.9,EUR 10.99,card,RideGo
T22007820,19/11/2025 02:59,DR-1037,VH-026,Airport,Airport,3.88,15.4,EUR 12.17,cash,CityHail
T22007821,30/08/2025 01:51,DR-1048,VH-008,Airport,Suburbs,5.12,14.9,EUR 13.46,cash,CityHail
T22007822,19/09/2025 03:39,DR-1011,VH-032, Port ,West,2.17,13.7,EUR 9.73,card,RideGo
T22007823,14/07/2025 00:53,DR-1020,VH-024,Suburbs,Airport,2.08,12.6,EUR 9.32,card,CityHail
T22007824,26/07/2025 20:26,DR-1022,VH-008,West,Suburbs,1.66,8.6,EUR 7.72,card,CityHail
T22007825,17/07/2025 20:55,DR-1003,VH-036,East,North,11.85,49.8,EUR 30.97,CASH,Direct
T22007826,26/07/2025 18:03,DR-1062,VH-009,Airport,Port,10.45,51.4,EUR 29.81,Card,RideGo
T22007827,05/12/2025 16:11,DR-1012,VH-038,Centre,Suburbs,3.03,16.0,EUR 11.36,Card,RideGo
T22007828,16/11/2025 16:17,DR-1050,VH-042,Suburbs,Airport,5.17,22.0,EUR 15.51,cash,RideGo
T22007829,10/09/2025 06:07,DR-1005,VH-023,Centre,West,5.99,23.0,EUR 16.73,Card,RideGo
T22007830,19/11/2025 17:22,DR-1059,VH-003,North,Centre,2.24,9.2,EUR 8.55,CASH,CityHail
T22007831,20/09/2025 07:38,DR-1035,VH-040,East,Centre,12.25,52.5,EUR 32.19,CASH,Direct
T22007832,10/11/2025 12:16,DR-1016,VH-031,East,East,4.65,15.2,EUR 13.00,CASH,Direct
T22007833,28/09/2025 02:41,DR-1014,VH-004,East,Centre,1.04,6.0,EUR 6.28,card,CityHail
T22007834,29/08/2025 00:26,DR-1041,VH-014,Centre,East,2.47,16.5,EUR 10.86,card,CityHail
T22007835,06/08/2025 02:24,DR-1015,VH-033,West,Port,10.6,42.0,EUR 27.35,Card,RideGo
T22007836,15/12/2025 06:32,DR-1052,VH-024, Suburbs ,Suburbs,5.97,26.6,EUR 17.71,card,RideGo
T22007837,13/08/2025 04:24,DR-1045,VH-037,West,West,8.89,28.0,EUR 21.46,Card,RideGo
T22007838,06/07/2025 15:38,DR-1067,VH-025,West,North,6.77,34.2,EUR 20.76,wallet,RideGo
T22007839,01/11/2025 03:59,DR-1054,VH-031,West,East,17.86,54.2,EUR 39.11,Card,Direct
T22007840,19/11/2025 22:53,DR-1006,VH-001,Port,Airport,1.56,8.9,EUR 7.69,cash,CityHail
T22007841,23/11/2025 08:55,DR-1039,VH-001,Centre,North,2.82,15.0,EUR 10.84,card,Direct
T22007842,29/08/2025 03:24,DR-1042,VH-015,North,East,10.16,30.2,EUR 23.54,card,RideGo
T22007843,05/09/2025 12:06,DR-1033,VH-020,North,East,7.76,26.8,EUR 19.83,wallet,RideGo
T22007844,17/08/2025 03:25,DR-1013,VH-020,Port,East,2.94,12.3,EUR 10.22,Card,Direct
T22007845,19/09/2025 19:32,DR-1036,VH-016,Suburbs,Centre,2.57,11.3,EUR 9.52,wallet,CityHail
T22007846,30/12/2025 14:06,DR-1045,VH-035,Centre,East,6.42,24.7,EUR 17.70,Card,RideGo
T22007847,24/08/2025 22:13,DR-1022,VH-022, Centre ,Centre,7.36,37.0,EUR 22.22,wallet,RideGo
T22007848,02/09/2025 10:34,DR-1028,VH-022,Airport,Airport,6.37,30.9,EUR 19.38,CASH,RideGo
T22007849,08/10/2025 03:08,DR-1021,VH-013,North,North,7.1,29.6,EUR 19.85,cash,RideGo
T22007850,24/10/2025 22:50,DR-1068,VH-017,North,North,12.22,36.2,EUR 27.59,card,RideGo
T22007851,16/12/2025 13:46,DR-1051,VH-030,Centre,West,2.96,18.1,EUR 11.87,card,CityHail
T22007852,11/11/2025 22:03,DR-1042,VH-003,Centre,Port,2.84,13.5,EUR 10.45,cash,RideGo
T22007853,27/10/2025 11:35,DR-1062,VH-037,Airport,North,6.62,27.9,EUR 18.82,wallet,RideGo
T22007854,06/12/2025 12:43,DR-1037,VH-028,West,East,17.69,84.5,EUR 47.40,cash,RideGo
T22007855,10/10/2025 09:04,DR-1033,VH-032, Suburbs ,Suburbs,2.76,12.3,EUR 10.02,CASH,Direct
T22007856,27/11/2025 13:05,DR-1064,VH-016,Suburbs,East,3.45,20.7,EUR 13.16,wallet,CityHail
T22007857,22/11/2025 02:33,DR-1067,VH-011, North ,West,8.24,33.2,EUR 22.17,Card,RideGo
T22007858,20/12/2025 19:18,DR-1027,VH-023,Airport,Suburbs,12.57,46.3,EUR 30.82,cash,RideGo
T22007859,06/11/2025 18:15,DR-1058,VH-042,Port,Suburbs,2.29,8.4,EUR 8.39,Card,CityHail
T22007860,24/11/2025 19:10,DR-1049,VH-014, North ,Airport,7.53,27.1,EUR 19.65,CASH,CityHail
T22007861,12/09/2025 17:10,DR-1060,VH-019,West,Airport,8.88,39.1,EUR 24.56,wallet,RideGo
T22007862,01/09/2025 16:26,DR-1040,VH-006,Suburbs,North,3.53,17.7,EUR 12.42,Card,CityHail
T22007863,09/08/2025 19:37,DR-1011,VH-040,Port,Suburbs,14.02,50.5,EUR 33.66,CASH,CityHail
T22007864,08/07/2025 17:38,DR-1024,VH-016,East,Airport,6.09,32.3,EUR 19.45,card,Direct
T22007865,12/12/2025 02:23,DR-1049,VH-034,Suburbs,East,19.4,68.2,EUR 44.81,Card,RideGo
T22007866,07/07/2025 22:17,DR-1006,VH-039,Airport,East,7.14,31.2,EUR 20.35,card,Direct
T22007867,28/09/2025 15:14,DR-1050,VH-011,West,North,2.48,14.9,EUR 10.42,Card,CityHail
T22007868,17/12/2025 05:02,DR-1004,VH-016,Suburbs,East,4.96,24.2,EUR 15.88,cash,RideGo
T22007869,11/08/2025 17:20,DR-1016,VH-034,West,East,0.72,4.9,EUR 5.60,wallet,CityHail
T22007870,14/07/2025 11:02,DR-1019,VH-035,Centre,West,3.89,21.9,EUR 14.01,CASH,CityHail
T22007871,13/12/2025 23:53,DR-1008,VH-001,East,West,8.58,42.6,EUR 25.20,wallet,RideGo
T22007872,10/10/2025 05:02,DR-1022,VH-004,Suburbs,Centre,14.09,36.9,EUR 29.94,cash,RideGo
T22007873,30/08/2025 21:18,DR-1057,VH-042,East,West,5.6,17.4,EUR 14.71,CASH,Direct
T22007874,06/08/2025 22:02,DR-1052,VH-006,West,Suburbs,9.85,30.1,EUR 23.16,CASH,Direct
T22007875,23/10/2025 22:15,DR-1035,VH-006,Centre,Centre,7.3,25.4,EUR 18.91,cash,RideGo
T22007876,25/10/2025 00:00,DR-1055,VH-003,East,Centre,7.14,31.3,EUR 20.38,wallet,CityHail
T22007877,30/08/2025 16:19,DR-1003,VH-019, North ,Suburbs,6.44,20.0,EUR 16.41,CASH,RideGo
T22007878,22/11/2025 08:05,DR-1068,VH-010, Suburbs ,Centre,6.14,29.6,EUR 18.75,wallet,CityHail
T22007879,31/08/2025 22:13,DR-1037,VH-018,East,Centre,4.51,20.0,EUR 14.19,cash,RideGo
T22007880,25/07/2025 02:09,DR-1011,VH-038,West,East,4.96,21.0,EUR 14.98,wallet,RideGo
T22007881,18/07/2025 18:25,DR-1065,VH-001,North,Port,6.91,31.9,EUR 20.28,CASH,CityHail
T22007882,14/11/2025 22:04,DR-1042,VH-012,Suburbs,Airport,3.58,11.9,EUR 10.85,Card,RideGo
T22007883,08/11/2025 03:07,DR-1010,VH-025,West,Suburbs,11.53,57.2,EUR 32.68,wallet,RideGo
T22007884,18/12/2025 13:19,DR-1041,VH-004,East,East,7.69,28.0,EUR 20.08,Card,Direct
T22007885,09/11/2025 16:45,DR-1052,VH-008,East,East,4.09,17.4,EUR 12.98,card,CityHail
T22007886,19/12/2025 08:49,DR-1068,VH-033,Suburbs,North,2.45,12.0,EUR 9.58,wallet,RideGo
T22007887,20/12/2025 11:23,DR-1037,VH-039,Suburbs,West,3.01,15.6,EUR 11.23,wallet,CityHail
T22007888,07/11/2025 08:38,DR-1007,VH-027,North,Port,9.57,39.6,EUR 25.49,Card,RideGo
T22007889,17/12/2025 12:37,DR-1046,VH-028,Suburbs,West,5.0,25.2,EUR 16.21,CASH,Direct
T22007890,15/07/2025 15:22,DR-1033,VH-032,Centre,West,4.33,18.1,EUR 13.45,cash,RideGo
T22007891,18/12/2025 19:39,DR-1051,VH-012,Centre,East,13.68,49.8,EUR 33.08,cash,Direct
T22007892,18/11/2025 19:44,DR-1009,VH-012,North,Centre,4.61,23.0,EUR 15.14,cash,CityHail
T22007893,18/09/2025 05:23,DR-1013,VH-003,Centre,Centre,6.76,29.3,EUR 19.38,Card,RideGo
T22007894,14/11/2025 21:58,DR-1015,VH-035,North,West,9.99,26.0,EUR 22.17,cash,RideGo
T22007895,05/10/2025 20:40,DR-1044,VH-033,Centre,Airport,3.47,18.1,EUR 12.46,cash,CityHail
T22007896,03/12/2025 00:35,DR-1056,VH-010,East,East,2.22,11.3,EUR 9.12,cash,RideGo
T22007897,21/12/2025 21:39,DR-1048,VH-007,Airport,Centre,1.96,9.1,EUR 8.20,Card,Direct
T22007898,25/10/2025 21:41,DR-1060,VH-013,Airport,Airport,10.18,44.5,EUR 27.57,card,RideGo
T22007899,29/11/2025 23:42,DR-1015,VH-016,Port,Suburbs,13.17,62.1,EUR 35.93,Card,RideGo
T22007900,01/12/2025 06:22,DR-1061,VH-022,East,Port,2.82,13.7,EUR 10.48,wallet,RideGo
T22007901,20/12/2025 03:33,DR-1023,VH-034,West,Centre,5.74,25.7,EUR 17.20,cash,RideGo
T22007902,01/11/2025 10:58,DR-1009,VH-036,North,Port,6.29,25.6,EUR 17.80,Card,RideGo
T22007903,04/09/2025 17:36,DR-1059,VH-025,North,Suburbs,2.19,11.2,EUR 9.05,wallet,CityHail
T22007904,12/12/2025 23:56,DR-1047,VH-038, East ,North,6.94,29.0,EUR 19.50,Card,CityHail
T22007905,23/07/2025 17:40,DR-1021,VH-035,Airport,North,1.98,12.8,EUR 9.26,CASH,CityHail
T22007906,27/07/2025 06:05,DR-1008,VH-016,Port,West,12.77,43.3,EUR 30.21,cash,RideGo
T22007907,06/07/2025 10:58,DR-1040,VH-003, West ,West,6.27,18.3,EUR 15.73,wallet,CityHail
T22007908,09/08/2025 22:25,DR-1023,VH-006,North,North,5.94,26.5,EUR 17.65,cash,RideGo
T22007909,30/09/2025 13:11,DR-1012,VH-037,Airport,West,2.53,12.3,EUR 9.75,cash,RideGo
T22007910,30/07/2025 02:57,DR-1062,VH-007,North,West,2.44,12.8,EUR 9.79,wallet,RideGo
T22007911,30/10/2025 07:45,DR-1046,VH-007, West ,Port,12.6,34.1,EUR 27.44,wallet,CityHail
T22007912,08/08/2025 19:05,DR-1022,VH-002,Airport,Airport,3.14,13.2,EUR 10.71,Card,RideGo
T22007913,19/12/2025 10:03,DR-1005,VH-033,Airport,Suburbs,4.19,22.3,EUR 14.46,wallet,CityHail
T22007914,16/08/2025 14:50,DR-1007,VH-014,Airport,Port,20.19,77.0,EUR 48.18,cash,CityHail
T22007915,17/11/2025 16:14,DR-1031,VH-002,Centre,Port,6.31,28.5,EUR 18.64,Card,CityHail
T22007916,30/08/2025 01:20,DR-1057,VH-005,West,Centre,4.66,25.5,EUR 15.90,Card,Direct
T22007917,07/09/2025 23:06,DR-1063,VH-024,Suburbs,Port,2.15,7.7,EUR 8.03,card,CityHail
T22007918,14/12/2025 19:20,DR-1030,VH-005,Airport,East,8.05,37.3,EUR 23.10,cash,Direct
T22007919,11/11/2025 05:22,DR-1025,VH-034,East,Port,3.22,12.8,EUR 10.69,Card,Direct
T22007920,16/09/2025 22:34,DR-1018,VH-010,Airport,Port,4.33,21.8,EUR 14.48,cash,CityHail
T22007921,11/09/2025 02:40,DR-1044,VH-031,North,West,12.68,60.6,EUR 34.95,card,Direct
T22007922,27/09/2025 08:58,DR-1015,VH-026,Centre,Suburbs,14.33,50.5,EUR 34.02,card,RideGo
T22007923,14/11/2025 12:47,DR-1013,VH-016,Centre,East,10.09,36.1,EUR 25.11,wallet,Direct
T22007924,21/09/2025 19:41,DR-1014,VH-038,Airport,East,6.37,22.5,EUR 17.03,Card,CityHail
T22007925,18/11/2025 16:38,DR-1053,VH-027,Suburbs,North,17.06,59.2,EUR 39.60,wallet,RideGo
T22007926,14/11/2025 14:16,DR-1044,VH-005,East,Suburbs,9.35,29.6,EUR 22.44,cash,Direct
T22007927,07/08/2025 18:56,DR-1067,VH-039,North,Centre,4.88,17.4,EUR 13.88,Card,CityHail
T22007928,24/08/2025 18:55,DR-1063,VH-032, Airport ,West,1.62,9.6,EUR 7.95,cash,RideGo
T22007929,20/12/2025 02:18,DR-1022,VH-023, East ,East,1.07,9.2,EUR 7.21,cash,RideGo
T22007930,27/08/2025 08:17,DR-1062,VH-033,East,Centre,2.76,12.4,EUR 10.05,card,CityHail
T22007931,05/10/2025 23:55,DR-1042,VH-027,North,Suburbs,5.17,21.5,EUR 15.37,cash,CityHail
T22007932,08/12/2025 07:35,DR-1007,VH-025,Centre,North,3.0,14.8,EUR 10.99,cash,CityHail
T22007933,14/08/2025 17:42,DR-1013,VH-033,West,West,25.06,115.0,EUR 64.42,cash,RideGo
T22007934,06/07/2025 08:10,DR-1011,VH-022,Port,West,6.91,21.7,EUR 17.42,wallet,Direct
T22007935,01/07/2025 12:11,DR-1052,VH-021,East,North,1.12,8.8,EUR 7.15,wallet,CityHail
T22007936,16/11/2025 13:55,DR-1002,VH-034,Airport,East,5.44,18.3,EUR 14.78,card,Direct
T22007937,28/11/2025 10:00,DR-1060,VH-022,West,East,3.62,20.2,EUR 13.22,Card,RideGo
T22007938,20/11/2025 19:08,DR-1040,VH-032,Port,Centre,10.3,34.4,EUR 24.88,wallet,CityHail
T22007939,01/07/2025 09:54,DR-1029,VH-025,Centre,Port,3.32,12.0,EUR 10.58,Card,CityHail
T22007940,11/07/2025 16:01,DR-1003,VH-006,Airport,Centre,6.03,28.0,EUR 18.17,cash,RideGo
T22007941,07/11/2025 17:57,DR-1038,VH-029,North,Centre,4.77,20.3,EUR 14.57,cash,RideGo
T22007942,30/11/2025 07:39,DR-1056,VH-037,North,Port,7.09,30.3,EUR 20.04,card,RideGo
T22007943,03/10/2025 02:10,DR-1013,VH-030,West,Port,8.71,38.9,EUR 24.31,wallet,RideGo
T22007944,13/10/2025 07:47,DR-1023,VH-006,Airport,NULL,5.03,18.0,EUR 14.22,card,CityHail
T22007945,13/11/2025 06:17,DR-1007,VH-005,North,Centre,2.63,10.9,EUR 9.48,wallet,CityHail
T22007946,14/12/2025 13:52,DR-1067,VH-009,Airport,Suburbs,3.74,13.2,EUR 11.40,CASH,RideGo
T22007947,10/09/2025 10:15,DR-1026,VH-014,West,Suburbs,6.67,22.2,EUR 17.29,wallet,Direct
T22007948,04/08/2025 20:47,DR-1049,VH-029,Airport,Airport,9.92,42.0,EUR 26.57,wallet,RideGo
T22007949,31/07/2025 09:00,DR-1059,VH-033,Centre,North,10.95,31.5,EUR 24.81,cash,Direct
T22007950,09/08/2025 14:09,DR-1027,VH-016, East ,East,7.46,32.7,EUR 21.14,Card,Direct
T22007951,08/07/2025 23:12,DR-1002,VH-003,Airport,Airport,4.59,18.8,EUR 13.94,CASH,Direct
T22007952,08/10/2025 23:02,DR-1014,VH-010,Suburbs,North,11.5,34.8,EUR 26.37,Card,CityHail
T22007953,06/11/2025 10:58,DR-1015,VH-008,West,Airport,17.64,60.5,EUR 40.63,Card,RideGo
T22007954,13/12/2025 15:08,DR-1003,VH-041, Centre ,East,12.45,45.0,EUR 30.32,CASH,RideGo
T22007955,06/12/2025 05:17,DR-1039,VH-038, Port ,North,13.14,39.5,EUR 29.57,card,RideGo
T22007956,17/09/2025 12:14,DR-1033,VH-021, Airport ,East,17.83,67.7,EUR 42.86,card,RideGo
